2025/07/31 13:23:21 CONFIG_SYNC: Version: 1.8.1-rh-1
2025/07/31 13:23:21 CONFIG_SYNC: Waiting for Skupper router to be ready
2025/07/31 13:23:26 CONFIG_SYNC: Starting collector...
2025/08/03 12:36:32 Bridge config is synchronised
2025/08/03 12:37:02 Bridge config is synchronised
2025/08/03 12:37:32 Bridge config is synchronised
2025/08/03 12:38:02 Bridge config is synchronised
2025/08/03 12:38:32 Bridge config is synchronised
2025/08/03 12:39:02 Bridge config is synchronised
2025/08/03 12:39:32 Bridge config is synchronised
2025/08/03 12:40:02 Bridge config is synchronised
2025/08/03 12:40:32 Bridge config is synchronised
2025/08/03 12:41:02 Bridge config is synchronised
2025/08/03 12:41:32 Bridge config is synchronised
2025/08/03 12:42:02 Bridge config is synchronised
2025/08/03 12:42:32 Bridge config is synchronised
2025/08/03 12:43:02 Bridge config is synchronised
2025/08/03 12:43:32 Bridge config is synchronised
2025/08/03 12:44:02 Bridge config is synchronised
2025/08/03 12:44:32 Bridge config is synchronised
2025/08/03 12:45:02 Bridge config is synchronised
2025/08/03 12:45:32 Bridge config is synchronised
2025/08/03 12:46:02 Bridge config is synchronised
2025/08/03 12:46:32 Bridge config is synchronised
2025/08/03 12:47:02 Bridge config is synchronised
2025/08/03 12:47:32 Bridge config is synchronised
2025/08/03 12:48:02 Bridge config is synchronised
2025/08/03 12:48:32 Bridge config is synchronised
2025/08/03 12:49:02 Bridge config is synchronised
2025/08/03 12:49:32 Bridge config is synchronised
2025/08/03 12:50:02 Bridge config is synchronised
2025/08/03 12:50:32 Bridge config is synchronised
2025/08/03 12:51:02 Bridge config is synchronised
2025/08/03 12:51:32 Bridge config is synchronised
2025/08/03 12:52:02 Bridge config is synchronised
2025/08/03 12:52:32 Bridge config is synchronised
2025/08/03 12:53:02 Bridge config is synchronised
2025/08/03 12:53:32 Bridge config is synchronised
2025/08/03 12:54:02 Bridge config is synchronised
2025/08/03 12:54:32 Bridge config is synchronised
2025/08/03 12:55:02 Bridge config is synchronised
2025/08/03 12:55:32 Bridge config is synchronised
2025/08/03 12:56:02 Bridge config is synchronised
2025/08/03 12:56:32 Bridge config is synchronised
2025/08/03 12:57:02 Bridge config is synchronised
2025/08/03 12:57:32 Bridge config is synchronised
2025/08/03 12:58:02 Bridge config is synchronised
2025/08/03 12:58:32 Bridge config is synchronised
2025/08/03 12:59:02 Bridge config is synchronised
2025/08/03 12:59:32 Bridge config is synchronised
2025/08/03 13:00:02 Bridge config is synchronised
2025/08/03 13:00:32 Bridge config is synchronised
2025/08/03 13:01:02 Bridge config is synchronised
2025/08/03 13:01:32 Bridge config is synchronised
2025/08/03 13:02:02 Bridge config is synchronised
2025/08/03 13:02:32 Bridge config is synchronised
2025/08/03 13:03:02 Bridge config is synchronised
2025/08/03 13:03:32 Bridge config is synchronised
2025/08/03 13:04:02 Bridge config is synchronised
2025/08/03 13:04:32 Bridge config is synchronised
2025/08/03 13:05:02 Bridge config is synchronised
2025/08/03 13:05:32 Bridge config is synchronised
2025/08/03 13:06:02 Bridge config is synchronised
2025/08/03 13:06:32 Bridge config is synchronised
2025/08/03 13:07:02 Bridge config is synchronised
2025/08/03 13:07:32 Bridge config is synchronised
2025/08/03 13:08:02 Bridge config is synchronised
2025/08/03 13:08:32 Bridge config is synchronised
2025/08/03 13:09:02 Bridge config is synchronised
2025/08/03 13:09:32 Bridge config is synchronised
2025/08/03 13:10:02 Bridge config is synchronised
2025/08/03 13:10:32 Bridge config is synchronised
2025/08/03 13:11:02 Bridge config is synchronised
2025/08/03 13:11:32 Bridge config is synchronised
2025/08/03 13:12:02 Bridge config is synchronised
2025/08/03 13:12:32 Bridge config is synchronised
2025/08/03 13:13:02 Bridge config is synchronised
2025/08/03 13:13:32 Bridge config is synchronised
2025/08/03 13:14:02 Bridge config is synchronised
2025/08/03 13:14:32 Bridge config is synchronised
2025/08/03 13:15:02 Bridge config is synchronised
2025/08/03 13:15:32 Bridge config is synchronised
2025/08/03 13:16:02 Bridge config is synchronised
2025/08/03 13:16:32 Bridge config is synchronised
2025/08/03 13:17:02 Bridge config is synchronised
2025/08/03 13:17:32 Bridge config is synchronised
2025/08/03 13:18:02 Bridge config is synchronised
2025/08/03 13:18:32 Bridge config is synchronised
2025/08/03 13:19:02 Bridge config is synchronised
2025/08/03 13:19:32 Bridge config is synchronised
2025/08/03 13:20:02 Bridge config is synchronised
2025/08/03 13:20:32 Bridge config is synchronised
2025/08/03 13:21:02 Bridge config is synchronised
2025/08/03 13:21:32 Bridge config is synchronised
2025/08/03 13:22:02 Bridge config is synchronised
2025/08/03 13:22:32 Bridge config is synchronised
2025/08/03 13:23:02 Bridge config is synchronised
2025/08/03 13:23:32 Bridge config is synchronised
2025/08/03 13:24:02 Bridge config is synchronised
2025/08/03 13:24:32 Bridge config is synchronised
2025/08/03 13:25:02 Bridge config is synchronised
2025/08/03 13:25:32 Bridge config is synchronised
2025/08/03 13:26:02 Bridge config is synchronised
2025/08/03 13:26:32 Bridge config is synchronised
2025/08/03 13:27:02 Bridge config is synchronised
2025/08/03 13:27:32 Bridge config is synchronised
2025/08/03 13:28:02 Bridge config is synchronised
2025/08/03 13:28:32 Bridge config is synchronised
2025/08/03 13:29:02 Bridge config is synchronised
2025/08/03 13:29:32 Bridge config is synchronised
2025/08/03 13:30:02 Bridge config is synchronised
2025/08/03 13:30:32 Bridge config is synchronised
2025/08/03 13:31:02 Bridge config is synchronised
2025/08/03 13:31:32 Bridge config is synchronised
2025/08/03 13:32:02 Bridge config is synchronised
2025/08/03 13:32:32 Bridge config is synchronised
2025/08/03 13:33:02 Bridge config is synchronised
2025/08/03 13:33:32 Bridge config is synchronised
2025/08/03 13:34:02 Bridge config is synchronised
2025/08/03 13:34:32 Bridge config is synchronised
2025/08/03 13:35:02 Bridge config is synchronised
2025/08/03 13:35:32 Bridge config is synchronised
2025/08/03 13:36:02 Bridge config is synchronised
2025/08/03 13:36:32 Bridge config is synchronised
2025/08/03 13:37:02 Bridge config is synchronised
2025/08/03 13:37:32 Bridge config is synchronised
2025/08/03 13:38:02 Bridge config is synchronised
2025/08/03 13:38:32 Bridge config is synchronised
2025/08/03 13:39:02 Bridge config is synchronised
2025/08/03 13:39:32 Bridge config is synchronised
2025/08/03 13:40:02 Bridge config is synchronised
2025/08/03 13:40:32 Bridge config is synchronised
2025/08/03 13:41:02 Bridge config is synchronised
2025/08/03 13:41:32 Bridge config is synchronised
2025/08/03 13:42:02 Bridge config is synchronised
2025/08/03 13:42:32 Bridge config is synchronised
2025/08/03 13:43:02 Bridge config is synchronised
2025/08/03 13:43:32 Bridge config is synchronised
2025/08/03 13:44:02 Bridge config is synchronised
2025/08/03 13:44:32 Bridge config is synchronised
2025/08/03 13:45:02 Bridge config is synchronised
2025/08/03 13:45:32 Bridge config is synchronised
2025/08/03 13:46:02 Bridge config is synchronised
2025/08/03 13:46:32 Bridge config is synchronised
2025/08/03 13:47:02 Bridge config is synchronised
2025/08/03 13:47:32 Bridge config is synchronised
2025/08/03 13:48:02 Bridge config is synchronised
2025/08/03 13:48:32 Bridge config is synchronised
2025/08/03 13:49:02 Bridge config is synchronised
2025/08/03 13:49:32 Bridge config is synchronised
2025/08/03 13:50:02 Bridge config is synchronised
2025/08/03 13:50:32 Bridge config is synchronised
2025/08/03 13:51:02 Bridge config is synchronised
2025/08/03 13:51:32 Bridge config is synchronised
2025/08/03 13:52:02 Bridge config is synchronised
2025/08/03 13:52:32 Bridge config is synchronised
2025/08/03 13:53:02 Bridge config is synchronised
2025/08/03 13:53:32 Bridge config is synchronised
2025/08/03 13:54:02 Bridge config is synchronised
2025/08/03 13:54:32 Bridge config is synchronised
2025/08/03 13:55:02 Bridge config is synchronised
2025/08/03 13:55:32 Bridge config is synchronised
2025/08/03 13:56:02 Bridge config is synchronised
2025/08/03 13:56:32 Bridge config is synchronised
2025/08/03 13:57:02 Bridge config is synchronised
2025/08/03 13:57:32 Bridge config is synchronised
2025/08/03 13:58:02 Bridge config is synchronised
2025/08/03 13:58:32 Bridge config is synchronised
2025/08/03 13:59:02 Bridge config is synchronised
2025/08/03 13:59:32 Bridge config is synchronised
2025/08/03 14:00:02 Bridge config is synchronised
2025/08/03 14:00:32 Bridge config is synchronised
2025/08/03 14:01:02 Bridge config is synchronised
2025/08/03 14:01:32 Bridge config is synchronised
2025/08/03 14:02:02 Bridge config is synchronised
2025/08/03 14:02:32 Bridge config is synchronised
2025/08/03 14:03:02 Bridge config is synchronised
2025/08/03 14:03:32 Bridge config is synchronised
2025/08/03 14:04:02 Bridge config is synchronised
2025/08/03 14:04:32 Bridge config is synchronised
2025/08/03 14:05:02 Bridge config is synchronised
2025/08/03 14:05:32 Bridge config is synchronised
2025/08/03 14:06:02 Bridge config is synchronised
2025/08/03 14:06:32 Bridge config is synchronised
2025/08/03 14:07:02 Bridge config is synchronised
2025/08/03 14:07:32 Bridge config is synchronised
2025/08/03 14:08:02 Bridge config is synchronised
2025/08/03 14:08:32 Bridge config is synchronised
2025/08/03 14:09:02 Bridge config is synchronised
2025/08/03 14:09:32 Bridge config is synchronised
2025/08/03 14:10:02 Bridge config is synchronised
2025/08/03 14:10:32 Bridge config is synchronised
2025/08/03 14:11:02 Bridge config is synchronised
2025/08/03 14:11:32 Bridge config is synchronised
2025/08/03 14:12:02 Bridge config is synchronised
2025/08/03 14:12:32 Bridge config is synchronised
2025/08/03 14:13:02 Bridge config is synchronised
2025/08/03 14:13:32 Bridge config is synchronised
2025/08/03 14:14:02 Bridge config is synchronised
2025/08/03 14:14:32 Bridge config is synchronised
2025/08/03 14:15:02 Bridge config is synchronised
2025/08/03 14:15:32 Bridge config is synchronised
2025/08/03 14:16:02 Bridge config is synchronised
2025/08/03 14:16:32 Bridge config is synchronised
2025/08/03 14:17:02 Bridge config is synchronised
2025/08/03 14:17:32 Bridge config is synchronised
2025/08/03 14:18:02 Bridge config is synchronised
2025/08/03 14:18:32 Bridge config is synchronised
2025/08/03 14:19:02 Bridge config is synchronised
2025/08/03 14:19:32 Bridge config is synchronised
2025/08/03 14:20:02 Bridge config is synchronised
2025/08/03 14:20:32 Bridge config is synchronised
2025/08/03 14:21:02 Bridge config is synchronised
2025/08/03 14:21:32 Bridge config is synchronised
2025/08/03 14:22:02 Bridge config is synchronised
2025/08/03 14:22:32 Bridge config is synchronised
2025/08/03 14:23:02 Bridge config is synchronised
2025/08/03 14:23:32 Bridge config is synchronised
2025/08/03 14:24:02 Bridge config is synchronised
2025/08/03 14:24:32 Bridge config is synchronised
2025/08/03 14:25:02 Bridge config is synchronised
2025/08/03 14:25:32 Bridge config is synchronised
2025/08/03 14:26:02 Bridge config is synchronised
2025/08/03 14:26:32 Bridge config is synchronised
2025/08/03 14:27:02 Bridge config is synchronised
2025/08/03 14:27:32 Bridge config is synchronised
2025/08/03 14:28:02 Bridge config is synchronised
2025/08/03 14:28:32 Bridge config is synchronised
2025/08/03 14:29:02 Bridge config is synchronised
2025/08/03 14:29:32 Bridge config is synchronised
2025/08/03 14:30:02 Bridge config is synchronised
2025/08/03 14:30:32 Bridge config is synchronised
2025/08/03 14:31:02 Bridge config is synchronised
2025/08/03 14:31:32 Bridge config is synchronised
2025/08/03 14:32:02 Bridge config is synchronised
2025/08/03 14:32:32 Bridge config is synchronised
2025/08/03 14:33:02 Bridge config is synchronised
2025/08/03 14:33:32 Bridge config is synchronised
2025/08/03 14:34:02 Bridge config is synchronised
2025/08/03 14:34:32 Bridge config is synchronised
2025/08/03 14:35:02 Bridge config is synchronised
2025/08/03 14:35:32 Bridge config is synchronised
2025/08/03 14:36:02 Bridge config is synchronised
2025/08/03 14:36:32 Bridge config is synchronised
2025/08/03 14:37:02 Bridge config is synchronised
2025/08/03 14:37:32 Bridge config is synchronised
2025/08/03 14:38:02 Bridge config is synchronised
2025/08/03 14:38:32 Bridge config is synchronised
2025/08/03 14:39:02 Bridge config is synchronised
2025/08/03 14:39:32 Bridge config is synchronised
2025/08/03 14:40:02 Bridge config is synchronised
2025/08/03 14:40:32 Bridge config is synchronised
2025/08/03 14:41:02 Bridge config is synchronised
2025/08/03 14:41:32 Bridge config is synchronised
2025/08/03 14:42:02 Bridge config is synchronised
2025/08/03 14:42:32 Bridge config is synchronised
2025/08/03 14:43:02 Bridge config is synchronised
2025/08/03 14:43:32 Bridge config is synchronised
2025/08/03 14:44:02 Bridge config is synchronised
2025/08/03 14:44:32 Bridge config is synchronised
2025/08/03 14:45:02 Bridge config is synchronised
2025/08/03 14:45:32 Bridge config is synchronised
2025/08/03 14:46:02 Bridge config is synchronised
2025/08/03 14:46:32 Bridge config is synchronised
2025/08/03 14:47:02 Bridge config is synchronised
2025/08/03 14:47:32 Bridge config is synchronised
2025/08/03 14:48:02 Bridge config is synchronised
2025/08/03 14:48:32 Bridge config is synchronised
2025/08/03 14:49:02 Bridge config is synchronised
2025/08/03 14:49:32 Bridge config is synchronised
2025/08/03 14:50:02 Bridge config is synchronised
2025/08/03 14:50:32 Bridge config is synchronised
2025/08/03 14:51:02 Bridge config is synchronised
2025/08/03 14:51:32 Bridge config is synchronised
2025/08/03 14:52:02 Bridge config is synchronised
2025/08/03 14:52:32 Bridge config is synchronised
2025/08/03 14:53:02 Bridge config is synchronised
2025/08/03 14:53:32 Bridge config is synchronised
2025/08/03 14:54:02 Bridge config is synchronised
2025/08/03 14:54:32 Bridge config is synchronised
2025/08/03 14:55:02 Bridge config is synchronised
2025/08/03 14:55:32 Bridge config is synchronised
2025/08/03 14:56:02 Bridge config is synchronised
2025/08/03 14:56:32 Bridge config is synchronised
2025/08/03 14:57:02 Bridge config is synchronised
2025/08/03 14:57:32 Bridge config is synchronised
2025/08/03 14:58:02 Bridge config is synchronised
2025/08/03 14:58:32 Bridge config is synchronised
2025/08/03 14:59:02 Bridge config is synchronised
2025/08/03 14:59:32 Bridge config is synchronised
2025/08/03 15:00:02 Bridge config is synchronised
2025/08/03 15:00:32 Bridge config is synchronised
2025/08/03 15:01:02 Bridge config is synchronised
2025/08/03 15:01:32 Bridge config is synchronised
2025/08/03 15:02:02 Bridge config is synchronised
2025/08/03 15:02:32 Bridge config is synchronised
2025/08/03 15:03:02 Bridge config is synchronised
2025/08/03 15:03:32 Bridge config is synchronised
2025/08/03 15:04:02 Bridge config is synchronised
2025/08/03 15:04:32 Bridge config is synchronised
2025/08/03 15:05:02 Bridge config is synchronised
2025/08/03 15:05:32 Bridge config is synchronised
2025/08/03 15:06:02 Bridge config is synchronised
2025/08/03 15:06:32 Bridge config is synchronised
2025/08/03 15:07:02 Bridge config is synchronised
2025/08/03 15:07:32 Bridge config is synchronised
2025/08/03 15:08:02 Bridge config is synchronised
2025/08/03 15:08:32 Bridge config is synchronised
2025/08/03 15:09:02 Bridge config is synchronised
2025/08/03 15:09:32 Bridge config is synchronised
2025/08/03 15:10:02 Bridge config is synchronised
2025/08/03 15:10:32 Bridge config is synchronised
2025/08/03 15:11:02 Bridge config is synchronised
2025/08/03 15:11:32 Bridge config is synchronised
2025/08/03 15:12:02 Bridge config is synchronised
2025/08/03 15:12:32 Bridge config is synchronised
2025/08/03 15:13:02 Bridge config is synchronised
2025/08/03 15:13:32 Bridge config is synchronised
2025/08/03 15:14:02 Bridge config is synchronised
2025/08/03 15:14:32 Bridge config is synchronised
2025/08/03 15:15:02 Bridge config is synchronised
2025/08/03 15:15:32 Bridge config is synchronised
2025/08/03 15:16:02 Bridge config is synchronised
2025/08/03 15:16:32 Bridge config is synchronised
2025/08/03 15:17:02 Bridge config is synchronised
